"Paper_ID","Year","Title","Old_Category","Primary_Category","Secondary_Category","Role","Method","Task","Input_Level","Output_Level","Platform","Feedback","Verification","Benchmark","Tool","Agentic","Priority","Classification_Confidence","Classification_Rationale","Needs_Review","Old_PDF_Path","Old_Note_Path","Proposed_PDF_Path","Proposed_Note_Path"
"95","2023","EvalGPTFix: A Critical Review of Large Language Model on Software Engineering","03 形式验证、超级优化与规则生成","SUPPORTING","B6_Survey_Evaluation_Methodology","INFRA_EVALUATOR","NONE","ANALYSIS","SOURCE;LLVM_IR","SOURCE;LLVM_IR","NONE","NONE","NONE","NO","NONE","NO","中","HIGH","The work evaluates or surveys systems rather than proposing one core LM compiler role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","03_形式验证_超级优化与规则生成/49-Critical Review LLM on SE. arXiv 2023/paper.pdf","文献逐篇阅读/03_形式验证_超级优化与规则生成/95_EvalGPTFix_Data_Leakage_Aware_Repair.md","90_Supporting/06_Survey_Evaluation_Methodology/49-Critical Review LLM on SE. arXiv 2023/paper.pdf","文献逐篇阅读/90_Supporting/06_Survey_Evaluation_Methodology/95_EvalGPTFix_Data_Leakage_Aware_Repair.md"
"96","2024","Evaluating LLMs in Identifying Compilation Errors","03 形式验证、超级优化与规则生成","SUPPORTING","B6_Survey_Evaluation_Methodology","INFRA_EVALUATOR","NONE","ANALYSIS","SOURCE;LLVM_IR","SOURCE;LLVM_IR","GCC","Compiler_Diagnostic","Compiler_Diagnostic","NO","NONE","NO","中","HIGH","The work evaluates or surveys systems rather than proposing one core LM compiler role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","03_形式验证_超级优化与规则生成/50-Evaluating LLMs Compilation Errors. arXiv 2024/paper.pdf","文献逐篇阅读/03_形式验证_超级优化与规则生成/96_LLMs_for_Compilation_Errors.md","90_Supporting/06_Survey_Evaluation_Methodology/50-Evaluating LLMs Compilation Errors. arXiv 2024/paper.pdf","文献逐篇阅读/90_Supporting/06_Survey_Evaluation_Methodology/96_LLMs_for_Compilation_Errors.md"
"97","2025","Can LLMs Understand Intermediate Representations in Compilers?","03 形式验证、超级优化与规则生成","SUPPORTING","B6_Survey_Evaluation_Methodology","INFRA_EVALUATOR","NONE","ANALYSIS","SOURCE;LLVM_IR","SOURCE;LLVM_IR","LLVM","NONE","Formal_Equivalence","YES","LLVM","NO","中","HIGH","The work evaluates or surveys systems rather than proposing one core LM compiler role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","03_形式验证_超级优化与规则生成/51-Can LLMs Understand IR. arXiv 2025/paper.pdf","文献逐篇阅读/03_形式验证_超级优化与规则生成/97_LLM_Understanding_of_Compiler_IR.md","90_Supporting/06_Survey_Evaluation_Methodology/51-Can LLMs Understand IR. arXiv 2025/paper.pdf","文献逐篇阅读/90_Supporting/06_Survey_Evaluation_Methodology/97_LLM_Understanding_of_Compiler_IR.md"
"N22","2024","Forklift: An Extensible Neural Lifter","03 形式验证、超级优化与规则生成","TRANSLATOR","T6_Decompilation_LowLevel_Recovery","TRANSLATOR_TRANSFORMER","NONE","DECOMPILATION;TRANSLATION","BINARY;ASM","SOURCE","LLVM;x86;ARM;RISC-V;MULTI_PLATFORM","NONE","NONE","NO","LLVM","NO","中高","HIGH","The model directly emits recovered source code from low-level input; therefore its primary compiler role is TRANSLATOR.","NO","03_形式验证_超级优化与规则生成/04-Forklift-Neural-Lifter-COLM2024/paper.pdf","文献逐篇阅读/03_形式验证_超级优化与规则生成/N22_Forklift_文献阅读总结.md","02_LLM_as_Translator/06_Decompilation_LowLevel_Recovery/04-Forklift-Neural-Lifter-COLM2024/paper.pdf","文献逐篇阅读/02_LLM_as_Translator/06_Decompilation_LowLevel_Recovery/N22_Forklift_文献阅读总结.md"
"N23","2024","Automatic Generation of OpenCL Code through Polyhedral Compilation with LLM","03 形式验证、超级优化与规则生成","TRANSLATOR","T4_GPU_Kernel_Accelerator_Optimization","TRANSLATOR_TRANSFORMER","RL","OPT;AUTOTUNING","SOURCE","SOURCE","GPU","NONE","NONE","NO","NONE","NO","中","HIGH","The model directly emits an optimized accelerator kernel; therefore its primary compiler role is TRANSLATOR.","NO","03_形式验证_超级优化与规则生成/05-OpenCL-Polyhedral-LLM-FedCSIS2024/paper.pdf","文献逐篇阅读/03_形式验证_超级优化与规则生成/N23_OpenCL_Polyhedral_LLM_文献阅读总结.md","02_LLM_as_Translator/04_GPU_Kernel_Accelerator_Optimization/05-OpenCL-Polyhedral-LLM-FedCSIS2024/paper.pdf","文献逐篇阅读/02_LLM_as_Translator/04_GPU_Kernel_Accelerator_Optimization/N23_OpenCL_Polyhedral_LLM_文献阅读总结.md"
"N24","2026","Lifting Optimized Binaries to Canonical Compiler IR via Structure-Aware Retrieval and Iterative Verification","03 形式验证、超级优化与规则生成","TRANSLATOR","T6_Decompilation_LowLevel_Recovery","TRANSLATOR_TRANSFORMER","RL;RAG","DECOMPILATION;TRANSLATION","BINARY;ASM","SOURCE","LLVM","NONE","NONE","NO","LLVM","NO","高","HIGH","The model directly emits recovered source code from low-level input; therefore its primary compiler role is TRANSLATOR.","NO","03_形式验证_超级优化与规则生成/21-Lifting-Optimized-Binaries-ACL2026/paper.pdf","文献逐篇阅读/03_形式验证_超级优化与规则生成/N24_BRIDGE_文献阅读总结.md","02_LLM_as_Translator/06_Decompilation_LowLevel_Recovery/21-Lifting-Optimized-Binaries-ACL2026/paper.pdf","文献逐篇阅读/02_LLM_as_Translator/06_Decompilation_LowLevel_Recovery/N24_BRIDGE_文献阅读总结.md"
"N25","2026","Compiler-Runtime Co-operative Chain of Verification for LLM-Based Code Optimization","03 形式验证、超级优化与规则生成","TRANSLATOR","T1_Source_Optimization_Refactoring","TRANSLATOR_TRANSFORMER","RL;Profiling","OPT","SOURCE","SOURCE","LLVM","Runtime;Profiler;Verifier_Feedback","Multi_Signal","NO","Alive2;LLVM","NO","高","HIGH","The model directly emits transformed source code; therefore its primary compiler role is TRANSLATOR.","NO","03_形式验证_超级优化与规则生成/22-Compiler-Runtime-Co-Verification-CGO2026/paper.pdf","文献逐篇阅读/03_形式验证_超级优化与规则生成/N25_CoV_文献阅读总结.md","02_LLM_as_Translator/01_Source_Optimization_Refactoring/22-Compiler-Runtime-Co-Verification-CGO2026/paper.pdf","文献逐篇阅读/02_LLM_as_Translator/01_Source_Optimization_Refactoring/N25_CoV_文献阅读总结.md"
"C01","2024","Modeling Dynamic (De)Allocations of Local Memory for Translation Validation","03 形式验证、超级优化与规则生成","SUPPORTING","B2_Compiler_Infrastructure","INFRA_EVALUATOR","Search","ANALYSIS","LLVM_IR","LLVM_IR","LLVM;x86","Verifier_Feedback","Formal_Equivalence","NO","LLVM","NO","高","HIGH","The work provides compiler infrastructure rather than a core LM compiler role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","03_形式验证_超级优化与规则生成/C01-Dynamic-Allocations-Translation-Validation-2024/paper.pdf","文献逐篇阅读/03_形式验证_超级优化与规则生成/C01_Dynamic_Allocations_Translation_Validation_文献阅读总结.md","90_Supporting/02_Compiler_Infrastructure/C01-Dynamic-Allocations-Translation-Validation-2024/paper.pdf","文献逐篇阅读/90_Supporting/02_Compiler_Infrastructure/C01_Dynamic_Allocations_Translation_Validation_文献阅读总结.md"
"C08","2025","LPO: Discovering Missed Peephole Optimizations with Large Language Models","03 形式验证、超级优化与规则生成","GENERATOR","G2_Optimization_Rule_Transform_Generation","GENERATOR","NONE","GENERATION;OPT","SOURCE;LLVM_IR","COMPILER_CONFIG","LLVM","Verifier_Feedback","Alive2","NO","Alive2;LLVM","NO","高","HIGH","The model synthesizes reusable rewrite rules or transformation programs, not merely one input instance; therefore its primary compiler role is GENERATOR.","NO","03_形式验证_超级优化与规则生成/C08-LPO-Missed-Peephole-Optimizations-ASPLOS2026/paper.pdf","文献逐篇阅读/03_形式验证_超级优化与规则生成/C08_LPO_文献阅读总结.md","03_LLM_as_Generator/02_Optimization_Rule_Transform_Generation/C08-LPO-Missed-Peephole-Optimizations-ASPLOS2026/paper.pdf","文献逐篇阅读/03_LLM_as_Generator/02_Optimization_Rule_Transform_Generation/C08_LPO_文献阅读总结.md"
"C16","2026","Parallel and Customizable Equality Saturation","03 形式验证、超级优化与规则生成","SUPPORTING","B2_Compiler_Infrastructure","INFRA_EVALUATOR","NONE","ANALYSIS","LLVM_IR","LLVM_IR","NONE","NONE","NONE","NO","NONE","NO","高","HIGH","The work provides compiler infrastructure rather than a core LM compiler role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","03_形式验证_超级优化与规则生成/C16-Parallel-Customizable-Equality-Saturation-CC2026/paper.pdf","文献逐篇阅读/03_形式验证_超级优化与规则生成/C16_Foresight_Equality_Saturation_文献阅读总结.md","90_Supporting/02_Compiler_Infrastructure/C16-Parallel-Customizable-Equality-Saturation-CC2026/paper.pdf","文献逐篇阅读/90_Supporting/02_Compiler_Infrastructure/C16_Foresight_Equality_Saturation_文献阅读总结.md"
"C17","2026","LLM-Guided Strategy Synthesis for Scalable Equality Saturation","03 形式验证、超级优化与规则生成","GENERATOR","G2_Optimization_Rule_Transform_Generation","GENERATOR","SFT;RL;Agent_Tool_Use;Search","GENERATION;OPT","SOURCE;LLVM_IR","COMPILER_CONFIG","NONE","NONE","NONE","NO","NONE","YES","高","HIGH","The model synthesizes reusable rewrite rules or transformation programs, not merely one input instance; therefore its primary compiler role is GENERATOR. Audit evidence: The LLM workflow produces reusable EqSatL strategy DSL artifacts and cached motifs; this is transform generation, not merely action selection.","NO","03_形式验证_超级优化与规则生成/C17-EggMind-LLM-Guided-EqSat-arXiv2026/paper.pdf","文献逐篇阅读/03_形式验证_超级优化与规则生成/C17_EggMind_文献阅读总结.md","03_LLM_as_Generator/02_Optimization_Rule_Transform_Generation/C17-EggMind-LLM-Guided-EqSat-arXiv2026/paper.pdf","文献逐篇阅读/03_LLM_as_Generator/02_Optimization_Rule_Transform_Generation/C17_EggMind_文献阅读总结.md"
"C18","2026","E-Path: Equality Saturation for Control-Flow Graphs","03 形式验证、超级优化与规则生成","SUPPORTING","B2_Compiler_Infrastructure","INFRA_EVALUATOR","Formal_Symbolic","ANALYSIS","LLVM_IR","LLVM_IR","NONE","NONE","NONE","NO","NONE","NO","中高","HIGH","The work provides compiler infrastructure rather than a core LM compiler role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","03_形式验证_超级优化与规则生成/C18-E-Path-Equality-Saturation-CFG-arXiv2026/paper.pdf","文献逐篇阅读/03_形式验证_超级优化与规则生成/C18_E_Path_文献阅读总结.md","90_Supporting/02_Compiler_Infrastructure/C18-E-Path-Equality-Saturation-CFG-arXiv2026/paper.pdf","文献逐篇阅读/90_Supporting/02_Compiler_Infrastructure/C18_E_Path_文献阅读总结.md"
"C19","2026","Tensor Program Superoptimization through Cost-Guided Symbolic Program Synthesis","03 形式验证、超级优化与规则生成","SUPPORTING","B4_Traditional_ML_Compiler_Optimization","INFRA_EVALUATOR","Search;Formal_Symbolic","ANALYSIS","SOURCE;LLVM_IR","LLVM_IR","NONE","NONE","NONE","YES","MLIR","NO","高","HIGH","The work uses a traditional/non-LM compiler-learning method rather than an LM core role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","03_形式验证_超级优化与规则生成/C19-STENSO-Tensor-Program-Superoptimization-CGO2026/paper.pdf","文献逐篇阅读/03_形式验证_超级优化与规则生成/C19_STENSO_文献阅读总结.md","90_Supporting/04_Traditional_ML_Compiler_Optimization/C19-STENSO-Tensor-Program-Superoptimization-CGO2026/paper.pdf","文献逐篇阅读/90_Supporting/04_Traditional_ML_Compiler_Optimization/C19_STENSO_文献阅读总结.md"
"C27","2026","Towards Removing Undef Values from LLVM IR","03 形式验证、超级优化与规则生成","SUPPORTING","B2_Compiler_Infrastructure","INFRA_EVALUATOR","SFT;RL","ANALYSIS","LLVM_IR","LLVM_IR","LLVM","Verifier_Feedback","Multi_Signal","YES","Alive2;LLVM","NO","高","HIGH","The work provides compiler infrastructure rather than a core LM compiler role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","03_形式验证_超级优化与规则生成/C27-Removing-Undef-PLDI2026/paper.pdf","文献逐篇阅读/03_形式验证_超级优化与规则生成/C27_Towards_Removing_Undef_Values_文献阅读总结.md","90_Supporting/02_Compiler_Infrastructure/C27-Removing-Undef-PLDI2026/paper.pdf","文献逐篇阅读/90_Supporting/02_Compiler_Infrastructure/C27_Towards_Removing_Undef_Values_文献阅读总结.md"
"C39","2025","SuperCoder: Assembly Program Superoptimization with Large Language Models","03 形式验证、超级优化与规则生成","TRANSLATOR","T2_IR_ASM_Optimization_Superoptimization","TRANSLATOR_TRANSFORMER","SFT;RL;GRPO;PPO","OPT;VERIFICATION","LLVM_IR;ASM","LLVM_IR;ASM","GCC;x86","Compiler_Diagnostic;Runtime","Multi_Signal","NO","NONE","NO","高","HIGH","The model directly emits optimized IR or assembly; therefore its primary compiler role is TRANSLATOR.","NO","03_形式验证_超级优化与规则生成/C39-SuperCoder-2025/paper.pdf","文献逐篇阅读/03_形式验证_超级优化与规则生成/C39_SuperCoder_文献阅读总结.md","02_LLM_as_Translator/02_IR_ASM_Optimization_Superoptimization/C39-SuperCoder-2025/paper.pdf","文献逐篇阅读/02_LLM_as_Translator/02_IR_ASM_Optimization_Superoptimization/C39_SuperCoder_文献阅读总结.md"
"13","2025","LLM-Vectorizer: LLM-Based Verified Loop Vectorizer","04 向量化与跨 ISA 代码迁移","TRANSLATOR","T1_Source_Optimization_Refactoring","TRANSLATOR_TRANSFORMER","Prompting;Agent_Tool_Use;Formal_Symbolic","OPT","SOURCE","SOURCE","LLVM","Runtime;Verifier_Feedback","Multi_Signal","NO","Alive2;LLVM","YES","高","HIGH","The model directly emits transformed source code; therefore its primary compiler role is TRANSLATOR.","NO","04_向量化与跨ISA代码迁移/13-LLM-Vectorizer LLM-Based Verified Loop Vectorizer. CGO 2025/paper.pdf","文献逐篇阅读/04_向量化与跨ISA代码迁移/13_LLM_Vectorizer_LLM_Based_Verified_Loop_Vectorizer_CGO_2025.md","02_LLM_as_Translator/01_Source_Optimization_Refactoring/13-LLM-Vectorizer LLM-Based Verified Loop Vectorizer. CGO 2025/paper.pdf","文献逐篇阅读/02_LLM_as_Translator/01_Source_Optimization_Refactoring/13_LLM_Vectorizer_LLM_Based_Verified_Loop_Vectorizer_CGO_2025.md"
"26","2025","IntrinTrans: LLM-based Intrinsic Code Translator for RISC-V Vector","04 向量化与跨 ISA 代码迁移","TRANSLATOR","T3_Translation_CrossLanguage_CrossISA","TRANSLATOR_TRANSFORMER","Prompting","TRANSLATION","SOURCE;ASM;BINARY","SOURCE;ASM","LLVM;GCC;x86;RISC-V;RVV;MULTI_PLATFORM","Compiler_Diagnostic","Multi_Signal","NO","LLVM","NO","高","HIGH","The model directly emits a translated program representation; therefore its primary compiler role is TRANSLATOR.","NO","04_向量化与跨ISA代码迁移/26-IntrinTrans LLM-based Intrinsic Code Translator for RISC-V Vector. arXiv 2025/paper.pdf","文献逐篇阅读/04_向量化与跨ISA代码迁移/26_IntrinTrans_LLM_based_Intrinsic_Code_Translator_for_RISC_V_Vector_arXi.md","02_LLM_as_Translator/03_Translation_CrossLanguage_CrossISA/26-IntrinTrans LLM-based Intrinsic Code Translator for RISC-V Vector. arXiv 2025/paper.pdf","文献逐篇阅读/02_LLM_as_Translator/03_Translation_CrossLanguage_CrossISA/26_IntrinTrans_LLM_based_Intrinsic_Code_Translator_for_RISC_V_Vector_arXi.md"
"27","2025","VecIntrinBench: Benchmarking Cross-Architecture Intrinsic Code Migration for RISC-V Vector","04 向量化与跨 ISA 代码迁移","SUPPORTING","B1_Benchmark_Dataset","INFRA_EVALUATOR","NONE","ANALYSIS;TESTING","SOURCE;LLVM_IR","SOURCE;LLVM_IR","x86;ARM;RISC-V;RVV;MULTI_PLATFORM","NONE","Functional_Test","YES","NONE","NO","高","HIGH","The work provides a benchmark or dataset rather than a core LM compiler role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","04_向量化与跨ISA代码迁移/27-VecIntrinBench Benchmarking Cross-Architecture Intrinsic Code Migration for RISC-V Vector. arXi/paper.pdf","文献逐篇阅读/04_向量化与跨ISA代码迁移/27_VecIntrinBench_Benchmarking_Cross_Architecture_Intrinsic_Code_Migratio.md","90_Supporting/01_Benchmark_Dataset/27-VecIntrinBench Benchmarking Cross-Architecture Intrinsic Code Migration for RISC-V Vector. arXi/paper.pdf","文献逐篇阅读/90_Supporting/01_Benchmark_Dataset/27_VecIntrinBench_Benchmarking_Cross_Architecture_Intrinsic_Code_Migratio.md"
"28","无固定年份","neon2rvv: A Translator from ARM NEON Intrinsics to RISC-V Vector Extension","04 向量化与跨 ISA 代码迁移","SUPPORTING","B5_Hardware_ISA_Compiler_Background","INFRA_EVALUATOR","NONE","ANALYSIS","HW_CONFIG;LLVM_IR","ASM","ARM;RISC-V;RVV;MULTI_PLATFORM","NONE","NONE","NO","NONE","NO","中","HIGH","The work provides hardware, ISA, or backend background rather than an LM core role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","SOURCE_LIMITED_NO_LOCAL_PDF","文献逐篇阅读/04_向量化与跨ISA代码迁移/28_neon2rvv_A_Translator_from_ARM_NEON_Intrinsics_to_RISC_V_Vector_Extens.md","SOURCE_LIMITED_NO_LOCAL_PDF","文献逐篇阅读/90_Supporting/05_Hardware_ISA_Compiler_Background/28_neon2rvv_A_Translator_from_ARM_NEON_Intrinsics_to_RISC_V_Vector_Extens.md"
"C11","2026","TRACE: Evaluating Execution Efficiency of LLM-Based Code Translation","04 向量化与跨 ISA 代码迁移","SUPPORTING","B6_Survey_Evaluation_Methodology","INFRA_EVALUATOR","NONE","ANALYSIS","SOURCE;LLVM_IR","SOURCE;LLVM_IR","NONE","Runtime","Runtime","YES","NONE","NO","中高","HIGH","The work evaluates or surveys systems rather than proposing one core LM compiler role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","04_向量化与跨ISA代码迁移/C11-TRACE-Code-Translation-Efficiency-ACL2026/paper.pdf","文献逐篇阅读/04_向量化与跨ISA代码迁移/C11_TRACE_文献阅读总结.md","90_Supporting/06_Survey_Evaluation_Methodology/C11-TRACE-Code-Translation-Efficiency-ACL2026/paper.pdf","文献逐篇阅读/90_Supporting/06_Survey_Evaluation_Methodology/C11_TRACE_文献阅读总结.md"
"C21","2026","Enabling Automatic Compiler-Driven Vectorization of Transformers","04 向量化与跨 ISA 代码迁移","SUPPORTING","B4_Traditional_ML_Compiler_Optimization","INFRA_EVALUATOR","NONE","ANALYSIS","SOURCE;LLVM_IR","LLVM_IR","LLVM;x86;RISC-V;RVV;MULTI_PLATFORM","Runtime","Runtime","NO","MLIR;LLVM","NO","高","HIGH","The work uses a traditional/non-LM compiler-learning method rather than an LM core role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","04_向量化与跨ISA代码迁移/C21-OML-vect-Transformer-Vectorization-CGO2026/paper.pdf","文献逐篇阅读/04_向量化与跨ISA代码迁移/C21_OML_vect_文献阅读总结.md","90_Supporting/04_Traditional_ML_Compiler_Optimization/C21-OML-vect-Transformer-Vectorization-CGO2026/paper.pdf","文献逐篇阅读/90_Supporting/04_Traditional_ML_Compiler_Optimization/C21_OML_vect_文献阅读总结.md"
"21","2025","A Performance Analysis of Autovectorization on RVV RISC-V","05 RISC-V、RVV 编译器与真实后端","SUPPORTING","B5_Hardware_ISA_Compiler_Background","INFRA_EVALUATOR","NONE","ANALYSIS","HW_CONFIG;LLVM_IR","ASM","LLVM;GCC;RISC-V;RVV;MULTI_PLATFORM","Runtime;Profiler","Multi_Signal","YES","LLVM","NO","中","HIGH","The work provides hardware, ISA, or backend background rather than an LM core role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","05_RISC-V_RVV编译器与真实后端/21-A Performance Analysis of Autovectorization on RVV RISC-V. 2025/paper.pdf","文献逐篇阅读/05_RISC-V_RVV编译器与真实后端/21_A_Performance_Analysis_of_Autovectorization_on_RVV_RISC_V_2025.md","90_Supporting/05_Hardware_ISA_Compiler_Background/21-A Performance Analysis of Autovectorization on RVV RISC-V. 2025/paper.pdf","文献逐篇阅读/90_Supporting/05_Hardware_ISA_Compiler_Background/21_A_Performance_Analysis_of_Autovectorization_on_RVV_RISC_V_2025.md"
"22","2025","RISC-V Vectorization Coverage for HPC: A TSVC-Based Analysis","05 RISC-V、RVV 编译器与真实后端","SUPPORTING","B5_Hardware_ISA_Compiler_Background","INFRA_EVALUATOR","Formal_Symbolic","ANALYSIS","HW_CONFIG;LLVM_IR","ASM","LLVM;GCC;x86;ARM;RISC-V;RVV;MULTI_PLATFORM","NONE","Functional_Test","YES","LLVM","NO","中","HIGH","The work provides hardware, ISA, or backend background rather than an LM core role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","05_RISC-V_RVV编译器与真实后端/22-RISC-V Vectorization Coverage for HPC A TSVC-Based Analysis. 2025/paper.pdf","文献逐篇阅读/05_RISC-V_RVV编译器与真实后端/22_RISC_V_Vectorization_Coverage_for_HPC_A_TSVC_Based_Analysis_2025.md","90_Supporting/05_Hardware_ISA_Compiler_Background/22-RISC-V Vectorization Coverage for HPC A TSVC-Based Analysis. 2025/paper.pdf","文献逐篇阅读/90_Supporting/05_Hardware_ISA_Compiler_Background/22_RISC_V_Vectorization_Coverage_for_HPC_A_TSVC_Based_Analysis_2025.md"
"23","2026","Closer in the Gap: Towards Portable Performance on RISC-V Vector Processors","05 RISC-V、RVV 编译器与真实后端","SUPPORTING","B5_Hardware_ISA_Compiler_Background","INFRA_EVALUATOR","NONE","ANALYSIS","HW_CONFIG;LLVM_IR","ASM","GCC;RISC-V;RVV;MULTI_PLATFORM","Profiler","NONE","YES","NONE","NO","高","HIGH","The work provides hardware, ISA, or backend background rather than an LM core role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","05_RISC-V_RVV编译器与真实后端/23-Closer in the Gap Towards Portable Performance on RISC-V Vector Processors. arXiv 2026/paper.pdf","文献逐篇阅读/05_RISC-V_RVV编译器与真实后端/23_Closer_in_the_Gap_Towards_Portable_Performance_on_RISC_V_Vector_Proces.md","90_Supporting/05_Hardware_ISA_Compiler_Background/23-Closer in the Gap Towards Portable Performance on RISC-V Vector Processors. arXiv 2026/paper.pdf","文献逐篇阅读/90_Supporting/05_Hardware_ISA_Compiler_Background/23_Closer_in_the_Gap_Towards_Portable_Performance_on_RISC_V_Vector_Proces.md"
"24","2025","Tensor Program Optimization for the RISC-V Vector Extension Using Probabilistic Programs","05 RISC-V、RVV 编译器与真实后端","SUPPORTING","B4_Traditional_ML_Compiler_Optimization","INFRA_EVALUATOR","Search;Evolutionary","ANALYSIS","SOURCE;LLVM_IR","LLVM_IR","RISC-V;RVV;FPGA;MULTI_PLATFORM","Runtime","NONE","NO","TVM","NO","高","HIGH","The work uses a traditional/non-LM compiler-learning method rather than an LM core role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","05_RISC-V_RVV编译器与真实后端/24-Tensor Program Optimization for the RISC-V Vector Extension Using Probabilistic Programs. arXiv/paper.pdf","文献逐篇阅读/05_RISC-V_RVV编译器与真实后端/24_Tensor_Program_Optimization_for_the_RISC_V_Vector_Extension_Using_Prob.md","90_Supporting/04_Traditional_ML_Compiler_Optimization/24-Tensor Program Optimization for the RISC-V Vector Extension Using Probabilistic Programs. arXiv/paper.pdf","文献逐篇阅读/90_Supporting/04_Traditional_ML_Compiler_Optimization/24_Tensor_Program_Optimization_for_the_RISC_V_Vector_Extension_Using_Prob.md"
"25","2025","RISC-V Compiler Capstone (RVCC) — LLVM Discourse RFC Discussion","05 RISC-V、RVV 编译器与真实后端","SUPPORTING","B5_Hardware_ISA_Compiler_Background","INFRA_EVALUATOR","NONE","ANALYSIS","HW_CONFIG;LLVM_IR","ASM","LLVM;RISC-V;RVV;MULTI_PLATFORM","Compiler_Diagnostic","Multi_Signal","YES","LLVM","NO","中","HIGH","The work provides hardware, ISA, or backend background rather than an LM core role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","SOURCE_LIMITED_NO_LOCAL_PDF","文献逐篇阅读/05_RISC-V_RVV编译器与真实后端/25_RISC_V_LLVM_backend_optimization_incubator_RVCC_discussion.md","SOURCE_LIMITED_NO_LOCAL_PDF","文献逐篇阅读/90_Supporting/05_Hardware_ISA_Compiler_Background/25_RISC_V_LLVM_backend_optimization_incubator_RVCC_discussion.md"
"29","待确认","RISC-V Vector C Intrinsic Specification v1.0","05 RISC-V、RVV 编译器与真实后端","SUPPORTING","B5_Hardware_ISA_Compiler_Background","INFRA_EVALUATOR","NONE","ANALYSIS","HW_CONFIG;LLVM_IR","ASM","LLVM;GCC;RISC-V;RVV;MULTI_PLATFORM","NONE","NONE","NO","LLVM","NO","中","HIGH","The work provides hardware, ISA, or backend background rather than an LM core role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","SOURCE_LIMITED_NO_LOCAL_PDF","文献逐篇阅读/05_RISC-V_RVV编译器与真实后端/29_RISC_V_Vector_C_Intrinsic_Specification.md","SOURCE_LIMITED_NO_LOCAL_PDF","文献逐篇阅读/90_Supporting/05_Hardware_ISA_Compiler_Background/29_RISC_V_Vector_C_Intrinsic_Specification.md"
"C12","2026","Enabling RISC-V Vector Code Generation in MLIR through Custom xDSL Lowerings","05 RISC-V、RVV 编译器与真实后端","SUPPORTING","B5_Hardware_ISA_Compiler_Background","INFRA_EVALUATOR","Search","ANALYSIS","HW_CONFIG;LLVM_IR","ASM","RISC-V;RVV","NONE","NONE","NO","MLIR","NO","高","HIGH","The work provides hardware, ISA, or backend background rather than an LM core role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","05_RISC-V_RVV编译器与真实后端/C12-MLIR-xDSL-RVV-Lowering-arXiv2026/paper.pdf","文献逐篇阅读/05_RISC-V_RVV编译器与真实后端/C12_MLIR_xDSL_RVV_文献阅读总结.md","90_Supporting/05_Hardware_ISA_Compiler_Background/C12-MLIR-xDSL-RVV-Lowering-arXiv2026/paper.pdf","文献逐篇阅读/90_Supporting/05_Hardware_ISA_Compiler_Background/C12_MLIR_xDSL_RVV_文献阅读总结.md"
"C20","2026","Synthesizing Instruction Selection Back-Ends from ISA Specifications Made Practical","05 RISC-V、RVV 编译器与真实后端","SUPPORTING","B5_Hardware_ISA_Compiler_Background","INFRA_EVALUATOR","Formal_Symbolic","ANALYSIS","HW_CONFIG;LLVM_IR","ASM","LLVM;AArch64;RISC-V;MULTI_PLATFORM","Runtime","Runtime","NO","LLVM","NO","高","HIGH","The work provides hardware, ISA, or backend background rather than an LM core role; the LM does not itself serve as the system's Selector, Translator, or Generator, therefore classified as SUPPORTING.","NO","05_RISC-V_RVV编译器与真实后端/C20-Synthesized-Instruction-Selection-Backends-CGO2026/paper.pdf","文献逐篇阅读/05_RISC-V_RVV编译器与真实后端/C20_指令选择后端综合_文献阅读总结.md","90_Supporting/05_Hardware_ISA_Compiler_Background/C20-Synthesized-Instruction-Selection-Backends-CGO2026/paper.pdf","文献逐篇阅读/90_Supporting/05_Hardware_ISA_Compiler_Background/C20_指令选择后端综合_文献阅读总结.md"
